bond_code,currency_type,tenor,issuance_volume,outstanding_volume,interest_payment_method,issuance_date,maturity_date,interest_payment_type,coupon_rate,first_trading_date,remaining_tenor,status,face_value
TD1013045,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,9.000.000,Định kỳ - Cuối kỳ,7/6/2010,7/6/2013,Standard Coupon,"10,95",28/06/2010,0 ngày,Hủy niêm yết,100000
TD1013049,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,10.000.000,Định kỳ - Cuối kỳ,21/06/2010,21/06/2013,Standard Coupon,"10,6",16/07/2010,0 ngày,Hủy niêm yết,100000
TD1013057,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,5.500.000,Định kỳ - Cuối kỳ,6/7/2010,6/7/2013,Standard Coupon,"9,8",30/07/2010,0 ngày,Hủy niêm yết,100000
TD1013058,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,3.000.000,Định kỳ - Cuối kỳ,2/8/2010,2/8/2013,Standard Coupon,"9,8",19/08/2010,0 ngày,Hủy niêm yết,100000
TD1013062,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,13.000.000,Định kỳ - Cuối kỳ,11/10/2010,11/10/2013,Standard Coupon,"9,68",10/11/2010,0 ngày,Hủy niêm yết,100000
TD1013063,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,27.350.000,Định kỳ - Cuối kỳ,18/10/2010,18/10/2013,Standard Coupon,"9,65",11/11/2010,0 ngày,Hủy niêm yết,100000
TD1015044,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,41.682.500,Định kỳ - Cuối kỳ,1/6/2010,1/6/2015,Standard Coupon,"11,33",24/06/2010,0 ngày,Hủy niêm yết,100000
TD1015050,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,53.150.000,Định kỳ - Cuối kỳ,21/06/2010,21/06/2015,Standard Coupon,"10,95",16/07/2010,0 ngày,Hủy niêm yết,100000
TD1015053,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,20,Định kỳ - Cuối kỳ,25/01/2010,25/01/2015,Standard Coupon,11,28/07/2010,0 ngày,Hủy niêm yết,100000
TD1015056,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,5.500.000,Định kỳ - Cuối kỳ,6/7/2010,6/7/2015,Standard Coupon,"10,4",30/07/2010,0 ngày,Hủy niêm yết,100000
TD1015064,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,36.870.000,Định kỳ - Cuối kỳ,18/10/2010,18/10/2015,Standard Coupon,"10,29",11/11/2010,0 ngày,Hủy niêm yết,100000
TD1020046,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,7/6/2010,7/6/2020,Standard Coupon,"11,3",28/06/2010,6 ngày,Hủy niêm yết,100000
TD1020061,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,6.000.000,Định kỳ - Cuối kỳ,11/10/2010,11/10/2020,Standard Coupon,"10,8",10/11/2010,6 ngày,Hủy niêm yết,100000
TD1020065,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,15.959.300,Định kỳ - Cuối kỳ,18/10/2010,18/10/2020,Standard Coupon,"10,8",11/11/2010,6 ngày,Hủy niêm yết,100000
TD1113004,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,38.000.000,Định kỳ - Cuối kỳ,28/01/2011,28/01/2013,Standard Coupon,11,17/02/2011,0 ngày,Hủy niêm yết,100000
TD1113038,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,42.142.000,Định kỳ - Cuối kỳ,20/06/2011,20/06/2013,Standard Coupon,"12,42",30/06/2011,0 ngày,Hủy niêm yết,100000
TD1114005,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,28/01/2011,28/01/2014,Standard Coupon,"11,1",17/02/2011,0 ngày,Hủy niêm yết,100000
TD1114020,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,41.300.000,Định kỳ - Cuối kỳ,28/02/2011,28/02/2014,Standard Coupon,11,7/3/2011,0 ngày,Hủy niêm yết,100000
TD1114039,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,45.000.000,Định kỳ - Cuối kỳ,20/06/2011,20/06/2014,Standard Coupon,"12,3",30/06/2011,0 ngày,Hủy niêm yết,100000
TD1114045,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.520.000,Định kỳ - Cuối kỳ,4/7/2011,4/7/2014,Standard Coupon,"12,3",12/7/2011,0 ngày,Hủy niêm yết,100000
TD1114049,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,34.000.000,Định kỳ - Cuối kỳ,25/07/2011,25/07/2014,Standard Coupon,"12,34",4/8/2011,0 ngày,Hủy niêm yết,100000
TD1114053,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,42.851.000,Định kỳ - Cuối kỳ,6/9/2011,6/9/2014,Standard Coupon,"12,28",14/09/2011,0 ngày,Hủy niêm yết,100000
TD1114059,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,37.500.000,Định kỳ - Cuối kỳ,7/11/2011,7/11/2014,Standard Coupon,"12,1",18/11/2011,0 ngày,Hủy niêm yết,100000
TD1116019,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,37.045.000,Định kỳ - Cuối kỳ,15/02/2011,15/02/2016,Standard Coupon,"11,2",1/3/2011,0 ngày,Hủy niêm yết,100000
TD1116026,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,45.850.000,Định kỳ - Cuối kỳ,9/5/2011,9/5/2016,Standard Coupon,"13,2",13/05/2011,0 ngày,Hủy niêm yết,100000
TD1116040,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,30.000.000,Định kỳ - Cuối kỳ,20/06/2011,20/06/2016,Standard Coupon,"12,3",30/06/2011,0 ngày,Hủy niêm yết,100000
TD1116046,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,37.000.000,Định kỳ - Cuối kỳ,4/7/2011,4/7/2016,Standard Coupon,"12,3",12/7/2011,0 ngày,Hủy niêm yết,100000
TD1116050,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,39.050.000,Định kỳ - Cuối kỳ,25/07/2011,25/07/2016,Standard Coupon,"12,5",4/8/2011,0 ngày,Hủy niêm yết,100000
TD1116054,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,37.840.000,Định kỳ - Cuối kỳ,6/9/2011,6/9/2016,Standard Coupon,"12,4",14/09/2011,14 ngày,Hủy niêm yết,100000
TD1121021,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,12.208.000,Định kỳ - Cuối kỳ,22/02/2011,22/02/2021,Standard Coupon,"11,5",7/3/2011,14 ngày,Hủy niêm yết,100000
TD1214011,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,67.350.000,Định kỳ - Cuối kỳ,20/02/2012,20/02/2014,Standard Coupon,"11,59",28/02/2012,0 ngày,Hủy niêm yết,100000
TD1214025,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,7.100.000,Định kỳ - Cuối kỳ,19/03/2012,19/03/2014,Standard Coupon,11,27/03/2012,0 ngày,Hủy niêm yết,100000
TD1214029,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.790.000,Định kỳ - Cuối kỳ,15/04/2012,15/04/2014,Standard Coupon,11,23/04/2012,0 ngày,Hủy niêm yết,100000
TD1214030,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,41.500.000,Định kỳ - Cuối kỳ,15/06/2012,15/06/2014,Standard Coupon,"8,8",20/06/2012,0 ngày,Hủy niêm yết,100000
TD1214130,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,49.600.000,Định kỳ - Cuối kỳ,15/07/2012,15/07/2014,Standard Coupon,"9,4",25/07/2012,0 ngày,Hủy niêm yết,100000
TD1214131,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,55.600.000,Định kỳ - Cuối kỳ,30/09/2012,30/09/2014,Standard Coupon,"9,6",3/10/2012,0 ngày,Hủy niêm yết,100000
TD1214171,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,15/11/2012,15/11/2014,Standard Coupon,"9,3",19/11/2012,0 ngày,Hủy niêm yết,100000
TD1214172,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,53.000.000,Định kỳ - Cuối kỳ,15/12/2012,15/12/2014,Standard Coupon,"9,1",19/12/2012,0 ngày,Hủy niêm yết,100000
TD1215001,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,16/01/2012,16/01/2015,Standard Coupon,"12,1",20/01/2012,0 ngày,Hủy niêm yết,100000
TD1215015,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,49.700.000,Định kỳ - Cuối kỳ,27/02/2012,27/02/2015,Standard Coupon,"11,3",6/3/2012,0 ngày,Hủy niêm yết,100000
TD1215027,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,26/03/2012,26/03/2015,Standard Coupon,"11,15",4/4/2012,0 ngày,Hủy niêm yết,100000
TD1215032,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,15/04/2012,15/04/2015,Standard Coupon,"10,8",23/04/2012,0 ngày,Hủy niêm yết,100000
TD1215033,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,43.500.000,Định kỳ - Cuối kỳ,15/05/2012,15/05/2015,Standard Coupon,"9,1",21/05/2012,0 ngày,Hủy niêm yết,100000
TD1215034,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,66.500.000,Định kỳ - Cuối kỳ,15/06/2012,15/06/2015,Standard Coupon,9,20/06/2012,0 ngày,Hủy niêm yết,100000
TD1215035,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,46.900.000,Định kỳ - Cuối kỳ,30/06/2012,30/06/2015,Standard Coupon,"9,4",12/7/2012,0 ngày,Hủy niêm yết,100000
TD1215132,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,20.000.000,Định kỳ - Cuối kỳ,31/12/2012,31/12/2015,Standard Coupon,"9,1",4/1/2013,0 ngày,Hủy niêm yết,100000
TD1215133,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,51.000.000,Định kỳ - Cuối kỳ,30/09/2012,30/09/2015,Standard Coupon,"9,8",3/10/2012,0 ngày,Hủy niêm yết,100000
TD1215176,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,57.500.000,Định kỳ - Cuối kỳ,30/11/2012,30/11/2015,Standard Coupon,"9,2",4/12/2012,0 ngày,Hủy niêm yết,100000
TD1217002,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,48.800.000,Định kỳ - Cuối kỳ,16/01/2012,16/01/2017,Standard Coupon,"12,15",20/01/2012,7 ngày,Hủy niêm yết,100000
TD1217016,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,51.600.000,Định kỳ - Cuối kỳ,27/02/2012,27/02/2017,Standard Coupon,"11,35",6/3/2012,7 ngày,Hủy niêm yết,100000
TD1217026,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.900.000,Định kỳ - Cuối kỳ,19/03/2012,19/03/2017,Standard Coupon,"11,1",27/03/2012,6 ngày,Hủy niêm yết,100000
TD1217036,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,15/04/2012,15/04/2017,Standard Coupon,"10,8",23/04/2012,5 ngày,Hủy niêm yết,100000
TD1217037,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,47.500.000,Định kỳ - Cuối kỳ,15/05/2012,15/05/2017,Standard Coupon,"9,4",21/05/2012,7 ngày,Hủy niêm yết,100000
TD1217038,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,67.000.000,Định kỳ - Cuối kỳ,15/06/2012,15/06/2017,Standard Coupon,"9,5",29/06/2012,7 ngày,Hủy niêm yết,100000
TD1217039,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,23.924.000,Định kỳ - Cuối kỳ,30/06/2012,30/06/2017,Standard Coupon,"9,6",12/7/2012,7 ngày,Hủy niêm yết,100000
TD1217040,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,10.500.000,Định kỳ - Cuối kỳ,15/07/2012,15/07/2017,Standard Coupon,"9,8",25/07/2012,5 ngày,Hủy niêm yết,100000
TD1222012,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,9.500.000,Định kỳ - Cuối kỳ,20/02/2012,20/02/2022,Standard Coupon,"11,1",28/02/2012,6 ngày,Hủy niêm yết,100000
TD1222042,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,13.500.000,Định kỳ - Cuối kỳ,31/05/2012,31/05/2022,Standard Coupon,"9,5",6/6/2012,7 ngày,Hủy niêm yết,100000
TD1315001,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,58.100.000,Định kỳ - Cuối kỳ,15/01/2013,15/01/2015,Standard Coupon,"8,4",17/01/2013,0 ngày,Hủy niêm yết,100000
TD1315002,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,28/02/2013,28/02/2015,Standard Coupon,"8,3",4/3/2013,0 ngày,Hủy niêm yết,100000
TD1315003,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,54.500.000,Định kỳ - Cuối kỳ,15/03/2013,15/03/2015,Standard Coupon,"8,2",19/03/2013,0 ngày,Hủy niêm yết,100000
TD1315004,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.980.000,Định kỳ - Cuối kỳ,15/04/2013,15/04/2015,Standard Coupon,"7,4",17/04/2013,0 ngày,Hủy niêm yết,100000
TD1315005,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,57.000.000,Định kỳ - Cuối kỳ,30/04/2013,30/04/2015,Standard Coupon,"7,3",6/5/2013,0 ngày,Hủy niêm yết,100000
TD1315006,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,62.000.000,Định kỳ - Cuối kỳ,30/06/2013,30/06/2015,Standard Coupon,"6,7",3/7/2013,0 ngày,Hủy niêm yết,100000
TD1315007,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,53.800.000,Định kỳ - Cuối kỳ,31/08/2013,31/08/2015,Standard Coupon,"7,3",5/9/2013,0 ngày,Hủy niêm yết,100000
TD1315008,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,15/10/2013,15/10/2015,Standard Coupon,"7,2",17/10/2013,0 ngày,Hủy niêm yết,100000
TD1315009,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,54.900.000,Định kỳ - Cuối kỳ,31/10/2013,31/10/2015,Standard Coupon,"7,2",4/11/2013,0 ngày,Hủy niêm yết,100000
TD1315010,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,15.000.000,Định kỳ - Cuối kỳ,30/11/2013,30/11/2015,Standard Coupon,"7,3",4/12/2013,0 ngày,Hủy niêm yết,100000
TD1316011,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.500.000,Định kỳ - Cuối kỳ,15/01/2013,15/01/2016,Standard Coupon,"8,6",17/01/2013,0 ngày,Hủy niêm yết,100000
TD1316012,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.000.000,Định kỳ - Cuối kỳ,15/02/2013,15/02/2016,Standard Coupon,"8,6",19/02/2013,0 ngày,Hủy niêm yết,100000
TD1316013,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,28/02/2013,28/02/2016,Standard Coupon,"8,5",4/3/2013,0 ngày,Hủy niêm yết,100000
TD1316014,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.900.000,Định kỳ - Cuối kỳ,15/03/2013,15/03/2016,Standard Coupon,"8,4",19/03/2013,0 ngày,Hủy niêm yết,100000
TD1316015,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,31/03/2013,31/03/2016,Standard Coupon,"7,8",3/4/2013,0 ngày,Hủy niêm yết,100000
TD1316016,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,51.000.000,Định kỳ - Cuối kỳ,30/04/2013,30/04/2016,Standard Coupon,"7,6",6/5/2013,0 ngày,Hủy niêm yết,100000
TD1316017,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,51.000.000,Định kỳ - Cuối kỳ,31/05/2013,31/05/2016,Standard Coupon,"6,7",4/6/2013,0 ngày,Hủy niêm yết,100000
TD1316018,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,15/07/2013,15/07/2016,Standard Coupon,7,17/07/2013,0 ngày,Hủy niêm yết,100000
TD1316019,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,80.500.000,Định kỳ - Cuối kỳ,31/10/2013,31/10/2016,Standard Coupon,"7,6",4/11/2013,69 ngày,Hủy niêm yết,100000
TD1318021,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.095.682,Định kỳ - Cuối kỳ,15/01/2013,15/01/2018,Standard Coupon,"9,3",17/01/2013,7 ngày,Hủy niêm yết,100000
TD1318022,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,15/03/2013,15/03/2018,Standard Coupon,"9,2",19/03/2013,7 ngày,Hủy niêm yết,100000
TD1318023,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,56.500.000,Định kỳ - Cuối kỳ,31/03/2013,31/03/2018,Standard Coupon,"8,4",3/4/2013,5 ngày,Hủy niêm yết,100000
TD1318024,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,51.780.000,Định kỳ - Cuối kỳ,15/04/2013,15/04/2018,Standard Coupon,"8,4",17/04/2013,6 ngày,Hủy niêm yết,100000
TD1318025,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,42.600.000,Định kỳ - Cuối kỳ,31/05/2013,31/05/2018,Standard Coupon,"7,7",4/6/2013,7 ngày,Hủy niêm yết,100000
TD1318027,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,29.577.827,Định kỳ - Cuối kỳ,15/12/2013,15/12/2018,Standard Coupon,"8,5",18/12/2013,5 ngày,Hủy niêm yết,100000
TD1323031,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,31.040.565,Định kỳ - Cuối kỳ,31/01/2013,31/01/2023,Standard Coupon,"9,1",4/2/2013,14 ngày,Hủy niêm yết,100000
TD1323032,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,14.080.000,Định kỳ - Cuối kỳ,30/09/2013,30/09/2023,Standard Coupon,"8,9",2/10/2013,211 ngày,Bình thường,100000
TD1416061,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,15/01/2014,15/01/2016,Standard Coupon,"6,8",17/01/2014,0 ngày,Hủy niêm yết,100000
TD1416062,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,15/02/2014,15/02/2016,Standard Coupon,"6,5",19/02/2014,0 ngày,Hủy niêm yết,100000
TD1416063,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,66.450.000,Định kỳ - Cuối kỳ,28/02/2014,28/02/2016,Standard Coupon,"6,1",4/3/2014,0 ngày,Hủy niêm yết,100000
TD1416064,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,51.142.000,Định kỳ - Cuối kỳ,15/03/2014,15/03/2016,Standard Coupon,"5,9",19/03/2014,0 ngày,Hủy niêm yết,100000
TD1416065,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,67.306.666,Định kỳ - Cuối kỳ,15/04/2014,15/04/2016,Standard Coupon,"5,6",17/04/2014,0 ngày,Hủy niêm yết,100000
TD1416066,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,37.000.000,Định kỳ - Cuối kỳ,15/05/2014,15/05/2016,Standard Coupon,"5,5",16/05/2014,0 ngày,Hủy niêm yết,100000
TD1416067,VND,2 Năm,Kho bạc Nhà nước- Bộ Tài chính,10.000.000,Định kỳ - Cuối kỳ,30/06/2014,30/06/2016,Standard Coupon,"5,6",1/7/2014,0 ngày,Hủy niêm yết,100000
TD1417071,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.123.074,Định kỳ - Cuối kỳ,15/01/2014,15/01/2017,Standard Coupon,"7,2",17/01/2014,6 ngày,Hủy niêm yết,100000
TD1417072,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,56.700.000,Định kỳ - Cuối kỳ,15/02/2014,15/02/2017,Standard Coupon,"6,9",19/02/2014,7 ngày,Hủy niêm yết,100000
TD1417073,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,75.400.000,Định kỳ - Cuối kỳ,28/02/2014,28/02/2017,Standard Coupon,"6,7",4/3/2014,7 ngày,Hủy niêm yết,100000
TD1417074,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,59.100.000,Định kỳ - Cuối kỳ,15/03/2014,15/03/2017,Standard Coupon,"6,3",19/03/2014,7 ngày,Hủy niêm yết,100000
TD1417075,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,63.300.000,Định kỳ - Cuối kỳ,31/03/2014,31/03/2017,Standard Coupon,"6,1",2/4/2014,7 ngày,Hủy niêm yết,100000
TD1417076,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,63.953.985,Định kỳ - Cuối kỳ,15/04/2014,15/04/2017,Standard Coupon,"6,1",17/04/2014,5 ngày,Hủy niêm yết,100000
TD1417077,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,15/05/2014,15/05/2017,Standard Coupon,6,16/05/2014,7 ngày,Hủy niêm yết,100000
TD1417078,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,30/06/2014,30/06/2017,Standard Coupon,"6,1",1/7/2014,7 ngày,Hủy niêm yết,100000
TD1417079,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.400.000,Định kỳ - Cuối kỳ,15/07/2014,15/07/2017,Standard Coupon,"5,8",16/07/2014,5 ngày,Hủy niêm yết,100000
TD1417080,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,64.450.000,Định kỳ - Cuối kỳ,31/08/2014,31/08/2017,Standard Coupon,"5,4",4/9/2014,7 ngày,Hủy niêm yết,100000
TD1417166,VND,3 Năm,Kho bạc Nhà nước- Bộ Tài chính,80.700.000,Định kỳ - Cuối kỳ,15/12/2014,15/12/2017,Standard Coupon,"5,2",16/12/2014,7 ngày,Hủy niêm yết,100000
TD1419081,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,73.500.000,Định kỳ - Cuối kỳ,15/01/2014,15/01/2019,Standard Coupon,"8,2",17/01/2014,7 ngày,Hủy niêm yết,100000
TD1419082,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,66.100.000,Định kỳ - Cuối kỳ,15/02/2014,15/02/2019,Standard Coupon,"7,9",19/02/2014,14 ngày,Hủy niêm yết,100000
TD1419083,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,56.230.000,Định kỳ - Cuối kỳ,28/02/2014,28/02/2019,Standard Coupon,"7,6",4/3/2014,7 ngày,Hủy niêm yết,100000
TD1419084,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,58.400.000,Định kỳ - Cuối kỳ,31/03/2014,31/03/2019,Standard Coupon,"7,1",2/4/2014,6 ngày,Hủy niêm yết,100000
TD1419085,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,61.300.000,Định kỳ - Cuối kỳ,15/05/2014,15/05/2019,Standard Coupon,"7,1",16/05/2014,7 ngày,Hủy niêm yết,100000
TD1419086,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,30/06/2014,30/06/2019,Standard Coupon,"7,1",1/7/2014,6 ngày,Hủy niêm yết,100000
TD1419087,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,15/07/2014,15/07/2019,Standard Coupon,"6,9",16/07/2014,7 ngày,Hủy niêm yết,100000
TD1419088,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,70.000.000,Định kỳ - Cuối kỳ,31/07/2014,31/07/2019,Standard Coupon,"6,6",1/8/2014,7 ngày,Hủy niêm yết,100000
TD1419089,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,63.200.000,Định kỳ - Cuối kỳ,31/08/2014,31/08/2019,Standard Coupon,"6,3",4/9/2014,5 ngày,Hủy niêm yết,100000
TD1419090,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,77.520.000,Định kỳ - Cuối kỳ,31/10/2014,31/10/2019,Standard Coupon,5,3/11/2014,7 ngày,Hủy niêm yết,100000
TD1424091,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,50.000.000,Định kỳ - Cuối kỳ,28/02/2014,28/02/2024,Standard Coupon,"8,8",4/3/2014,362 ngày,Bình thường,100000
TD1424092,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,72.039.000,Định kỳ - Cuối kỳ,31/05/2014,31/05/2024,Standard Coupon,"8,7",3/6/2014,455 ngày,Bình thường,100000
TD1424093,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,60.000.000,Định kỳ - Cuối kỳ,31/08/2014,31/08/2024,Standard Coupon,"7,8",4/9/2014,547 ngày,Bình thường,100000
TD1424173,VND,10 Năm,Kho bạc Nhà nước- Bộ Tài chính,57.000.000,Định kỳ - Cuối kỳ,15/09/2014,15/09/2024,Standard Coupon,"7,3",16/09/2014,562 ngày,Bình thường,100000
